Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
0.0,0.0,0.01,0.87,0.0,0.0,0.12,0.0
0.01,0.0,0.09,0.22,0.0,0.0,0.68,0.0
0.0,0.0,0.03,0.58,0.0,0.0,0.39,0.0
0.0,0.02,0.71,0.02,0.0,0.0,0.25,0.0
0.0,0.0,0.16,0.25,0.0,0.0,0.59,0.0
0.0,0.25,0.28,0.04,0.0,0.0,0.38,0.05
0.05,0.56,0.35,0.01,0.0,0.0,0.0,0.03
0.0,0.0,0.03,0.09,0.0,0.0,0.88,0.0
0.0,0.0,0.01,0.1,0.0,0.0,0.89,0.0
0.01,0.05,0.33,0.05,0.0,0.0,0.56,0.0
0.24,0.03,0.2,0.1,0.0,0.0,0.4,0.03
0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0
0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
0.0,0.09,0.66,0.02,0.0,0.0,0.18,0.05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.14,0.0,0.04,0.0,0.02,0.0
0.01,0.76,0.0,0.01,0.0,0.0,0.0,0.22
0.0,0.0,0.02,0.24,0.0,0.02,0.72,0.0
0.0,0.0,0.21083333333333332,0.56,0.0,0.0,0.22916666666666669,0.0
0.0,0.67,0.28,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.17,0.73,0.0,0.0,0.1,0.0
0.06,0.0,0.02,0.87,0.0,0.0,0.05,0.0
0.0,0.01,0.11,0.08,0.0,0.0,0.8,0.0
0.0,0.02,0.06,0.84,0.0,0.0,0.08,0.0
0.02,0.32,0.45,0.02,0.0,0.0,0.12,0.07
0.03,0.15,0.12,0.03,0.0,0.0,0.67,0.0
0.0,0.0,0.08,0.43333333333333335,0.0,0.0,0.48666666666666664,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.05,0.42,0.07,0.0,0.0,0.45,0.01
0.0,0.08,0.5,0.13,0.0,0.0,0.29,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.03,0.21,0.39,0.0,0.0,0.37,0.0
0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.98
0.0,0.0,0.15,0.41916666666666663,0.0,0.0,0.4308333333333333,0.0
0.05,0.24,0.11,0.0,0.0,0.0,0.0,0.6
0.01,0.0,0.08,0.63,0.0,0.0,0.27,0.01
0.0,0.31,0.43,0.0,0.0,0.0,0.26,0.0
0.026666666666666665,0.175,0.68,0.015,0.0,0.0,0.07,0.03333333333333333
0.0,0.02,0.31,0.05,0.0,0.0,0.61,0.01
0.02,0.02,0.55,0.02,0.0,0.0,0.39,0.0
0.04,0.01,0.01,0.85,0.0,0.03,0.06,0.0
0.0,0.02,0.0,0.42,0.0,0.0,0.56,0.0
0.0,0.0,0.13,0.56,0.0,0.0,0.31,0.0
0.01,0.01,0.05,0.18,0.0,0.0,0.75,0.0
0.0,0.29,0.06,0.0,0.0,0.0,0.0,0.65
0.0,0.34,0.46,0.0,0.0,0.0,0.19,0.01
0.02,0.0,0.01,0.66,0.0,0.0,0.31,0.0
0.0,0.25,0.66,0.0,0.0,0.0,0.05,0.04
0.0,0.0,0.05,0.23,0.0,0.0,0.72,0.0
0.0,0.45,0.48,0.0,0.0,0.0,0.06,0.01
0.0,0.0,0.02,0.96,0.0,0.0,0.02,0.0
0.02,0.07,0.52,0.05,0.0,0.0,0.33,0.01
0.0,0.0,0.06,0.32,0.0,0.0,0.62,0.0
0.0,0.1,0.03,0.0,0.01,0.0,0.02,0.84
0.03,0.51,0.02,0.0,0.0,0.0,0.01,0.43
0.0,0.0,0.02,0.96,0.0,0.0,0.02,0.0
0.0,0.16,0.08,0.03,0.0,0.0,0.0,0.73
0.0,0.20299999999999996,0.18,0.0,0.0,0.0,0.18,0.43700000000000006
0.0,0.0,0.0,0.94,0.0,0.0,0.06,0.0
0.0,0.07,0.3,0.04,0.0,0.0,0.58,0.01
0.0,0.0,0.28,0.02,0.0,0.0,0.7,0.0
0.89,0.025,0.0,0.0,0.085,0.0,0.0,0.0
0.0,0.2,0.03,0.0,0.0,0.0,0.0,0.77
0.01,0.48,0.32,0.0,0.0,0.0,0.03,0.16
0.01,0.0,0.01,0.48,0.0,0.01,0.49,0.0
0.01,0.02,0.74,0.08,0.0,0.0,0.14,0.01
0.0,0.2,0.76,0.0,0.0,0.0,0.02,0.02
0.0,0.27,0.47,0.02,0.0,0.0,0.23,0.01
0.04,0.73,0.04,0.0,0.0,0.0,0.0,0.19
0.0,0.0,0.01,0.73,0.0,0.0,0.26,0.0
0.0,0.0,0.01,0.66,0.0,0.0,0.33,0.0
0.0,0.06,0.81,0.04,0.0,0.0,0.08,0.01
0.0,0.0,0.1,0.1,0.01,0.0,0.78,0.01
0.01,0.54,0.4,0.0,0.0,0.0,0.02,0.03
0.0,0.0,0.15,0.28,0.0,0.0,0.57,0.0
0.68,0.0,0.04,0.01,0.22,0.0,0.05,0.0
0.01,0.01,0.15,0.3,0.0,0.0,0.53,0.0
0.03,0.2,0.09,0.01,0.02,0.0,0.0,0.65
0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0
0.0,0.15,0.62,0.06,0.0,0.0,0.15,0.02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01,0.61,0.02,0.0,0.0,0.36,0.0
0.0,0.06,0.65,0.03,0.0,0.0,0.25,0.01
0.0,0.01,0.22,0.36,0.0,0.0,0.41,0.0
0.0,0.0,0.0,0.32,0.0,0.01,0.67,0.0
0.0,0.0,0.07,0.45,0.0,0.0,0.48,0.0
0.0,0.0,0.01,0.21,0.0,0.0,0.78,0.0
0.01,0.0,0.355,0.065,0.0,0.0,0.57,0.0
0.0,0.01,0.0625,0.0,0.0,0.0,0.9,0.0275
0.7,0.0,0.0,0.12,0.18,0.0,0.0,0.0
0.0,0.01,0.18,0.41,0.0,0.0,0.4,0.0
0.0,0.02,0.31,0.07,0.0,0.0,0.6,0.0
0.0,0.0,0.04,0.57,0.0,0.0,0.39,0.0
0.0,0.44,0.46,0.0,0.0,0.0,0.06,0.04
0.01,0.0,0.0,0.62,0.0,0.0,0.37,0.0
0.0,0.01,0.27,0.18,0.01,0.0,0.52,0.01
0.0,0.02,0.17,0.33,0.0,0.0,0.48,0.0
0.01,0.056666666666666664,0.7,0.02333333333333333,0.0,0.0,0.21,0.0
0.0,0.02,0.26,0.6766666666666667,0.0,0.0,0.03333333333333333,0.01
0.01,0.0,0.0,0.92,0.0,0.02,0.05,0.0
0.0,0.04,0.15,0.01,0.0,0.0,0.79,0.01
0.0,0.0,0.02,0.6,0.0,0.01,0.37,0.0
0.84,0.0,0.01,0.0,0.04,0.0,0.0,0.11
0.01,0.07,0.67,0.0,0.0,0.0,0.24,0.01
0.0,0.0,0.01,0.72,0.0,0.0,0.27,0.0
0.01,0.0,0.18,0.25,0.0,0.0,0.56,0.0
0.0,0.0,0.03,0.29,0.0,0.01,0.67,0.0
0.0,0.07,0.37,0.07,0.0,0.0,0.48,0.01
0.0,0.01,0.54,0.05,0.0,0.0,0.4,0.0
0.0,0.23,0.35,0.01,0.0,0.0,0.41,0.0
0.0,0.14,0.39,0.04,0.0,0.0,0.43,0.0
0.0,0.0,0.02,0.82,0.0,0.0,0.16,0.0
0.01,0.0,0.0,0.86,0.0,0.0,0.13,0.0
0.15,0.0,0.01,0.63,0.0,0.0,0.21,0.0
0.02,0.29,0.36,0.0,0.0,0.0,0.02,0.31
0.0,0.0,0.0,0.51,0.0,0.05,0.44,0.0
0.0,0.0,0.07,0.31,0.0,0.0,0.62,0.0
0.0,0.0,0.0,0.82,0.0,0.03,0.15,0.0
0.02,0.21,0.46,0.02,0.0,0.0,0.25,0.04
0.0,0.68,0.21,0.03,0.0,0.0,0.05,0.03
0.01,0.01,0.15,0.34,0.0,0.0,0.49,0.0
0.0,0.05,0.8,0.07,0.0,0.0,0.07,0.01
0.0,0.0,0.43,0.09,0.0,0.0,0.48,0.0
0.0,0.0,0.05,0.64,0.0,0.0,0.31,0.0
0.0,0.33,0.31,0.0,0.0,0.0,0.01,0.35
0.0,0.0,0.12,0.12,0.0,0.0,0.76,0.0
0.01,0.0,0.0,0.94,0.0,0.02,0.03,0.0
0.04,0.13,0.04,0.0,0.0,0.0,0.0,0.79
0.01,0.0,0.19,0.3,0.0,0.0,0.5,0.0
0.0,0.0,0.3,0.11,0.0,0.0,0.59,0.0
0.01,0.58,0.22,0.0,0.0,0.0,0.07,0.12
0.0365,0.0,0.0045000000000000005,0.3301071428571429,0.628892857142857,0.0,0.0,0.0
0.0,0.01,0.21,0.47,0.0,0.0,0.31,0.0
0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0
0.0,0.0,0.03,0.06,0.0,0.0,0.91,0.0
0.0,0.0,0.04,0.42,0.0,0.0,0.54,0.0
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.97
0.0,0.0,0.0,0.76,0.0,0.03,0.21,0.0
0.0,0.0,0.02,0.47,0.0,0.0,0.51,0.0
0.0,0.13,0.1,0.0,0.01,0.0,0.0,0.76
0.0,0.01,0.04,0.28,0.0,0.0,0.67,0.0
0.0,0.06,0.4,0.07,0.0,0.0,0.44,0.03
0.01,0.0,0.07,0.67,0.0,0.0,0.25,0.0
0.01,0.0,0.17,0.19,0.0,0.0,0.63,0.0
0.0,0.17,0.46,0.02,0.0,0.0,0.32,0.03
0.0,0.03,0.45,0.05,0.0,0.0,0.47,0.0
0.0,0.02,0.04,0.27,0.0,0.0,0.67,0.0
0.0,0.02,0.13,0.43,0.0,0.0,0.42,0.0
0.0,0.38,0.4,0.0,0.0,0.0,0.17,0.05
0.9,0.02,0.0,0.01,0.04,0.0,0.02,0.01
0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0.0,0.36,0.54,0.0,0.0,0.0,0.0,0.1
0.0,0.13,0.63,0.02,0.0,0.0,0.22,0.0
0.0,0.0,0.08,0.75,0.0,0.0,0.17,0.0
0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
0.03,0.23,0.04,0.02,0.0,0.0,0.0,0.68
0.01,0.0,0.01,0.65,0.0,0.01,0.31,0.01
0.06,0.15,0.0,0.0,0.01,0.0,0.01,0.77
0.21,0.05550000000000001,0.0,0.0,0.7245,0.0,0.01,0.0
0.0,0.0,0.15,0.26,0.0,0.0,0.59,0.0
0.01,0.185,0.72,0.005,0.0,0.0,0.03,0.05
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.08,0.83,0.0,0.0,0.0,0.07,0.02
0.0,0.0,0.11,0.72,0.0,0.0,0.17,0.0
0.03,0.17,0.5,0.0,0.0,0.0,0.22,0.08
0.02,0.05,0.28,0.0,0.0,0.0,0.0,0.65
0.02,0.02,0.0,0.51,0.0,0.01,0.44,0.0
0.0,0.01,0.48,0.07,0.0,0.0,0.44,0.0
0.0,0.23,0.47,0.01,0.0,0.0,0.08,0.21
0.0,0.0,0.0,0.72,0.0,0.01,0.27,0.0
0.0,0.04,0.43,0.01,0.0,0.0,0.52,0.0
0.0,0.11,0.4,0.3,0.0,0.0,0.19,0.0
0.0,0.1,0.84,0.01,0.0,0.0,0.05,0.0
0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.06,0.5,0.05,0.0,0.0,0.0,0.0,0.39
0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.98
0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0
0.01,0.34,0.32,0.01,0.0,0.0,0.21,0.11
0.06,0.03,0.68,0.05,0.0,0.0,0.18,0.0
0.03,0.12,0.06,0.0,0.0,0.0,0.0,0.79
0.02,0.0,0.0,0.8,0.0,0.07,0.11,0.0
0.01,0.01,0.0,0.75,0.0,0.14,0.09,0.0
0.0,0.08,0.44,0.19,0.0,0.0,0.27,0.02
0.315,0.0,0.105,0.0125,0.0075,0.0,0.55,0.01
0.01,0.01,0.3925,0.1875,0.0,0.0,0.4,0.0
0.0,0.09,0.55,0.06,0.0,0.0,0.3,0.0
0.0,0.21,0.66,0.0,0.0,0.0,0.12,0.01
0.0,0.28,0.55,0.01,0.0,0.0,0.15,0.01
0.38,0.0,0.14,0.02,0.0,0.0,0.45,0.01
0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.96
0.6,0.02,0.04,0.0,0.02,0.0,0.32,0.0
0.0,0.0,0.02,0.08,0.0,0.0,0.9,0.0
0.0,0.27,0.09,0.0,0.0,0.0,0.05,0.59
0.0,0.63,0.29,0.01,0.0,0.0,0.05,0.02
0.0,0.01,0.11,0.46,0.0,0.0,0.42,0.0
0.0,0.03,0.26,0.27,0.0,0.0,0.44,0.0
0.03,0.17,0.05,0.0,0.0,0.0,0.0,0.75
0.0,0.0,0.22,0.08,0.0,0.0,0.7,0.0
0.0,0.01,0.56,0.05,0.0,0.0,0.38,0.0
0.49,0.0,0.46,0.0,0.02,0.0,0.03,0.0
0.01,0.0,0.02,0.69,0.0,0.04,0.24,0.0
0.0,0.0,0.03666666666666667,0.56,0.0,0.01,0.3933333333333333,0.0
0.0,0.02,0.4,0.12,0.0,0.0,0.46,0.0
0.01,0.0,0.03,0.53,0.0,0.0,0.43,0.0
0.0,0.12,0.11,0.02,0.0,0.0,0.75,0.0
0.0,0.0,0.49,0.04,0.0,0.0,0.47,0.0
0.95,0.0,0.0,0.01,0.0,0.0,0.01,0.03
0.0,0.5,0.37,0.0,0.0,0.0,0.05,0.08
0.0,0.01,0.42,0.29,0.0,0.0,0.28,0.0
0.0,0.34,0.45,0.0,0.0,0.0,0.12,0.09
0.0,0.19,0.71,0.02,0.0,0.0,0.06,0.02
0.01,0.0,0.02,0.59,0.0,0.0,0.38,0.0
0.0,0.04,0.35,0.01,0.0,0.0,0.01,0.59
0.0,0.0,0.01,0.87,0.0,0.0,0.12,0.0
0.0,0.16,0.51,0.05,0.0,0.0,0.27,0.01
0.01,0.0,0.31,0.23,0.0,0.0,0.45,0.0
0.0,0.0,0.14,0.17,0.0,0.0,0.69,0.0
0.25,0.0,0.13,0.14,0.01,0.0,0.46,0.01
0.08,0.11,0.02,0.0,0.69,0.0,0.04,0.06
0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0
0.0,0.0,0.03,0.42,0.0,0.0,0.55,0.0
0.01,0.23,0.44,0.05,0.0,0.0,0.1,0.17
0.0,0.0,0.05,0.3,0.0,0.0,0.65,0.0
0.0,0.08,0.55,0.07,0.0,0.0,0.29,0.01
0.01,0.0,0.0,0.9,0.0,0.03,0.06,0.0
0.0,0.46,0.36,0.15,0.0,0.0,0.03,0.0
0.03,0.28,0.15,0.0,0.0,0.0,0.01,0.53
0.01,0.19,0.04,0.0,0.02,0.01,0.0,0.73
0.92,0.0125,0.0,0.0,0.0175,0.0,0.05,0.0
0.0,0.0,0.16,0.37,0.0,0.0,0.47,0.0
0.0,0.02,0.26,0.08,0.0,0.0,0.63,0.01
0.01,0.0,0.02,0.8,0.0,0.09,0.08,0.0
0.9,0.0,0.01,0.0,0.0,0.0,0.08,0.01
0.0,0.3,0.13,0.01,0.02,0.0,0.06,0.48
0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
0.0,0.8,0.11,0.0,0.0,0.0,0.02,0.07
0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.95
0.0,0.0,0.05,0.11,0.0,0.0,0.84,0.0
0.0,0.0,0.09,0.71,0.0,0.0,0.2,0.0
0.01,0.35,0.24,0.0,0.0,0.0,0.14,0.26
0.0,0.0,0.02,0.59,0.0,0.0,0.39,0.0
0.0,0.12,0.83,0.0,0.0,0.0,0.04,0.01
0.0,0.0,0.04,0.63,0.0,0.02,0.31,0.0
0.0,0.45,0.35,0.01,0.0,0.0,0.06,0.13
0.06,0.03,0.29,0.26,0.0,0.0,0.36,0.0
0.0,0.0,0.01,0.78,0.0,0.08,0.13,0.0
0.0,0.0,0.03,0.435,0.0,0.0,0.525,0.01
0.04,0.13,0.01,0.0,0.0,0.0,0.0,0.82
0.02,0.0,0.03,0.77,0.0,0.01,0.17,0.0
0.0,0.0,0.06,0.62,0.0,0.0,0.32,0.0
0.0,0.0,0.08,0.335,0.0,0.0,0.575,0.01
0.0,0.0,0.05,0.74,0.0,0.02,0.19,0.0
0.0,0.0,0.01,0.9,0.0,0.0,0.09,0.0
0.0,0.0,0.2,0.34,0.0,0.0,0.46,0.0
0.02,0.2,0.4,0.13,0.0,0.0,0.25,0.0
0.0,0.01,0.09,0.13,0.0,0.0,0.77,0.0
0.0,0.0,0.02,0.82,0.0,0.01,0.15,0.0
0.0,0.49,0.12,0.0,0.0,0.0,0.02,0.37
0.0,0.0,0.0,0.71,0.0,0.0,0.29,0.0
0.0,0.3,0.28,0.01,0.0,0.0,0.41,0.0
0.0,0.0,0.05,0.82,0.0,0.0,0.13,0.0
0.0,0.07,0.175,0.2,0.0,0.0,0.555,0.0
0.0,0.0,0.09,0.24,0.0,0.0,0.67,0.0
0.0,0.04,0.4,0.06,0.0,0.0,0.5,0.0
0.0,0.36,0.43,0.02,0.0,0.0,0.19,0.0
0.0,0.03,0.06,0.25,0.0,0.0,0.66,0.0
0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0
0.0,0.37,0.6,0.0,0.0,0.0,0.01,0.02
0.01,0.37,0.32,0.04,0.0,0.0,0.18,0.08
0.0,0.0,0.21,0.02,0.0,0.0,0.77,0.0
0.05371969696969696,0.22,0.08,0.0,0.02,0.0,0.01,0.616280303030303
0.0,0.0,0.04,0.89,0.0,0.0,0.07,0.0
0.02,0.07,0.37,0.11,0.0,0.0,0.43,0.0
0.01,0.18,0.08,0.0,0.0,0.0,0.01,0.72
0.01,0.0,0.01,0.45,0.0,0.0,0.53,0.0
0.0,0.1,0.17,0.02,0.0,0.0,0.0,0.71
0.01,0.03,0.08,0.12,0.0,0.01,0.73,0.02
0.0,0.05,0.58,0.04,0.0,0.0,0.33,0.0
0.02,0.08,0.47,0.09,0.0,0.01,0.33,0.0
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99
0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.6
0.0,0.02,0.07,0.31,0.0,0.0,0.6,0.0
0.0,0.0,0.01,0.64,0.0,0.0,0.35,0.0
0.0,0.0,0.03,0.81,0.0,0.0,0.16,0.0
0.0,0.41,0.46,0.0,0.0,0.0,0.08,0.05
0.0,0.25,0.48,0.0,0.0,0.0,0.06,0.21
0.0,0.0,0.01,0.96,0.0,0.0,0.03,0.0
0.01,0.17,0.26,0.22,0.0,0.0,0.34,0.0
0.0,0.0,0.06,0.73,0.0,0.0,0.21,0.0
0.09,0.49,0.07,0.0,0.01,0.0,0.0,0.34
0.79,0.0,0.08,0.01,0.07,0.0,0.02,0.03
0.02,0.21,0.0,0.01,0.0,0.0,0.0,0.76
0.04,0.0,0.07,0.18,0.0,0.0,0.71,0.0
0.01,0.15,0.13,0.0,0.0,0.0,0.04,0.67
0.0,0.09,0.47,0.03,0.0,0.0,0.41,0.0
0.0,0.0,0.03,0.19,0.0,0.0,0.78,0.0
0.0,0.0,0.0,0.95,0.0,0.01,0.04,0.0
0.02,0.0,0.0,0.77,0.0,0.0,0.21,0.0
0.01,0.0,0.03,0.18,0.0,0.0,0.78,0.0
0.0,0.06,0.38,0.11,0.0,0.0,0.45,0.0
0.904,0.0,0.02,0.0,0.016,0.0,0.04,0.02
0.0,0.0,0.03,0.67,0.0,0.0,0.3,0.0
0.01,0.14,0.49,0.07,0.0,0.0,0.23,0.06
0.02,0.18,0.69,0.02,0.0,0.0,0.08,0.01
0.0,0.15,0.35,0.09,0.0,0.0,0.4,0.01
0.01,0.0,0.16,0.21,0.0,0.0,0.62,0.0
0.0,0.04,0.33,0.17,0.0,0.0,0.45,0.01
0.0,0.0,0.19,0.07,0.0,0.0,0.74,0.0
0.05,0.08,0.38,0.1,0.01,0.01,0.34,0.03
0.0,0.58,0.24,0.0,0.0,0.0,0.07,0.11
0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.97
0.01,0.0,0.02,0.06,0.0,0.0,0.91,0.0
0.03,0.0,0.16,0.39,0.0,0.0,0.42,0.0
0.01,0.0,0.0,0.94,0.0,0.0,0.05,0.0
0.0,0.37,0.5,0.05,0.0,0.0,0.04,0.04
0.0,0.11,0.29,0.13,0.0,0.0,0.41,0.06
0.11,0.0,0.06,0.58,0.0,0.0,0.25,0.0
0.23,0.12,0.02,0.0,0.0,0.0,0.0,0.63
0.0,0.0,0.0,0.89,0.0,0.0,0.11,0.0
0.0,0.0,0.08,0.51,0.0,0.0,0.41,0.0
0.0,0.38,0.05,0.0,0.0,0.0,0.0,0.57
0.41200000000000003,0.0,0.146,0.0,0.41200000000000003,0.0,0.02,0.01
0.0,0.0,0.15,0.62,0.0,0.0,0.23,0.0
0.0,0.0,0.09,0.23,0.0,0.0,0.68,0.0
0.0,0.0,0.1,0.41,0.0,0.0,0.49,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.93,0.0,0.02,0.05,0.0
0.01,0.1,0.06,0.0,0.0,0.0,0.0,0.83
0.0,0.0,0.13,0.39,0.0,0.0,0.48,0.0
0.04,0.05,0.42,0.1,0.0,0.0,0.39,0.0
0.0,0.0,0.01,0.76,0.0,0.01,0.22,0.0
0.01,0.52,0.45,0.0,0.0,0.0,0.01,0.01
0.01,0.06,0.0,0.03,0.0,0.0,0.0,0.9
0.0,0.06,0.59,0.25,0.0,0.0,0.1,0.0
0.01,0.0,0.06,0.61,0.0,0.0,0.32,0.0
0.0,0.3,0.5,0.01,0.0,0.0,0.07,0.12
0.0,0.17,0.54,0.01,0.0,0.0,0.19,0.09
0.0,0.07,0.26,0.06,0.0,0.01,0.6,0.0
0.03,0.0,0.02,0.72,0.0,0.09,0.14,0.0
0.0,0.07,0.08,0.21,0.0,0.0,0.64,0.0
0.0,0.0,0.14,0.25,0.0,0.0,0.61,0.0
0.0,0.16,0.5,0.08,0.0,0.0,0.26,0.0
0.0,0.0,0.01,0.07,0.0,0.0,0.92,0.0
0.0,0.0,0.01,0.9006666666666666,0.0,0.01,0.07933333333333334,0.0
0.0,0.0,0.0,0.84,0.0,0.05,0.11,0.0
0.0,0.03,0.46,0.11,0.0,0.0,0.4,0.0
0.0,0.22,0.49,0.04,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.63,0.0,0.0,0.37,0.0
0.0,0.11,0.48,0.02,0.0,0.0,0.37,0.02
0.0,0.1,0.31,0.01,0.0,0.0,0.18,0.4
0.01,0.1,0.54,0.07,0.0,0.0,0.28,0.0
0.0,0.06,0.55,0.02,0.0,0.0,0.35,0.02
0.0,0.0,0.47,0.04,0.0,0.0,0.49,0.0
0.0,0.0,0.02,0.95,0.0,0.01,0.02,0.0
0.0,0.01,0.47,0.11,0.0,0.0,0.41,0.0
0.98,0.0,0.0,0.01,0.0,0.0,0.0,0.01
0.08,0.18,0.0,0.01,0.0,0.0,0.0,0.73
0.01,0.0,0.0,0.93,0.0,0.03,0.03,0.0
0.0,0.0,0.11,0.39,0.0,0.01,0.49,0.0
0.01,0.35,0.22,0.01,0.0,0.0,0.05,0.36
0.04,0.0,0.0,0.8,0.0,0.0,0.16,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22,0.48,0.01,0.0,0.0,0.28,0.01
0.0,0.0,0.06,0.07,0.0,0.0,0.87,0.0
0.0,0.0,0.27,0.27,0.0,0.0,0.46,0.0
0.0,0.19,0.03,0.0,0.0,0.0,0.0,0.78
0.0,0.0,0.0,0.85,0.0,0.01,0.14,0.0
0.0,0.0,0.07,0.28,0.0,0.0,0.65,0.0
0.0,0.0,0.07,0.49333333333333335,0.0,0.0,0.43666666666666665,0.0
0.1,0.11,0.01,0.0,0.02,0.0,0.01,0.75
0.0,0.0,0.40845238095238096,0.01,0.0,0.0,0.5715476190476191,0.01
0.0,0.0,0.0,0.83,0.0,0.0,0.17,0.0
0.03,0.21,0.17,0.0,0.0,0.0,0.0,0.59
0.02,0.26,0.44,0.07,0.0,0.0,0.21,0.0
0.0,0.0,0.155,0.18,0.0,0.0,0.665,0.0
0.0,0.0,0.21,0.36,0.0,0.0,0.43,0.0
0.0,0.12,0.01,0.01,0.0,0.01,0.0,0.85
0.0,0.17,0.57,0.0,0.0,0.0,0.19,0.07
0.0,0.09,0.51,0.07,0.0,0.0,0.27,0.06
0.0,0.0,0.01,0.9,0.0,0.01,0.08,0.0
0.0,0.0,0.09,0.48,0.0,0.0,0.43,0.0
0.13,0.11,0.0,0.0,0.02,0.0,0.01,0.73
0.0,0.14,0.64,0.01,0.0,0.0,0.21,0.0
0.01,0.0,0.01,0.96,0.0,0.01,0.01,0.0
0.0,0.0,0.0,0.87,0.0,0.0,0.13,0.0
0.0,0.0,0.04,0.49,0.0,0.0,0.47,0.0
0.0,0.09,0.66,0.03,0.0,0.0,0.22,0.0
0.0,0.54,0.26,0.0,0.0,0.0,0.13,0.07
0.0,0.04,0.11,0.26,0.0,0.0,0.59,0.0
0.0,0.05,0.07,0.0,0.0,0.0,0.86,0.02
0.02,0.0,0.02,0.85,0.0,0.09,0.02,0.0
0.0,0.05,0.35,0.02,0.0,0.01,0.54,0.03
0.0,0.0,0.18,0.3,0.0,0.0,0.52,0.0
0.0,0.01,0.01,0.02,0.0,0.0,0.96,0.0
0.0,0.12,0.7,0.0,0.0,0.0,0.18,0.0
0.0,0.0,0.27,0.19,0.0,0.0,0.52,0.02
0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0
0.0,0.0,0.11,0.25,0.0,0.0,0.64,0.0
0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19,0.41,0.09,0.0,0.0,0.31,0.0
0.17,0.0,0.09,0.38,0.0,0.0,0.36,0.0
0.01,0.02,0.45,0.14,0.0,0.0,0.37,0.01
0.0,0.36,0.07,0.0,0.0,0.0,0.01,0.56
0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.95
0.02,0.0,0.08,0.52,0.0,0.0,0.38,0.0
0.02,0.0,0.01,0.58,0.0,0.0,0.39,0.0
0.01,0.0,0.03,0.83,0.0,0.02,0.11,0.0
0.0,0.07,0.45,0.07,0.0,0.0,0.37,0.04
0.0,0.01,0.5098333333333334,0.2901666666666667,0.0,0.0,0.19,0.0
0.0,0.01,0.17,0.0,0.0,0.0,0.82,0.0
0.0,0.0,0.05,0.56,0.0,0.0,0.39,0.0
0.0,0.0,0.06,0.18,0.0,0.0,0.76,0.0
0.04,0.0,0.0,0.54,0.0,0.0,0.42,0.0
0.0,0.04,0.32,0.06,0.0,0.0,0.58,0.0
0.0,0.0,0.12,0.23,0.0,0.0,0.65,0.0
0.02,0.28,0.03,0.02,0.0,0.0,0.01,0.64
0.0,0.02,0.25,0.27,0.0,0.0,0.46,0.0
0.0,0.3,0.55,0.0,0.0,0.0,0.12,0.03
0.0,0.07,0.33,0.15,0.0,0.0,0.45,0.0
0.0,0.01,0.14,0.34,0.0,0.0,0.51,0.0
0.0,0.38,0.07,0.0,0.0,0.0,0.0,0.55
0.0,0.0,0.02,0.71,0.0,0.0,0.27,0.0
0.57,0.0,0.43,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.03,0.48,0.0,0.0,0.48,0.0
0.0,0.0,0.05,0.89,0.0,0.0,0.06,0.0
